г. Курск;", ул. Ленина, д. 30, ТРЦ ""Пушкинский""";"Для того,чтобы добраться до нашего магазина,находящегося в ТРЦ ""ПУШКИНСКИЙ"" на Остановке ""Драмтеатр"" Подходит весь транспорт, идущий через Центр.";Режим работы: 10:00-22:00;Телефон: 8 (4712) 734-850, 8 (4712) 734-851;Дочкисыночки;
г. Липецк;" ул. Петра Смородина д. 13А, ТРЦ ""Армада"", 4 этаж 	";"Добраться до нас можно добраться с помощью общественного транспорта,а именно:
 Автобус: 352,359,306,345 до остановки ""20 микрорайон"" . Автобус: 27,351,308 до остановки ""Октябрьский рынок"".
Трамвай № 1 до остановки ""Октябрьский рынок"". 
В ТЦ ""АРМАДА"", 4 этаж.
";Режим работы: 10:00-21:00 ;Телефон: (4742) 24-04-07/01;Дочкисыночки;
г. Люберцы;" Комсомольский пр-т, д.17, к.1, ТЦ ""Айс"", цокольный этаж";"1. От станции метро «Выхино»:  1й вагон из центра, выход налево (по ходу движения из центра), далее маршрутка или автобус №501, до остановки ТЦ «Айс». 
                                                                      2. От ж/д станции Люберцы-1 (Казанское направление):  выход налево (по ходу движения из Москвы), далее маршрутка №14 до остановки ТЦ «Айс».";Режим работы: 10:00-21:00;"Телефон: 8 (498) 720-1719; 8 (498) 505-2510";Дочкисыночки;
г. Мытищи; ул. Юбилейная, д. 38;"1. На электричке из Москвы (Ярославское направление) до ст. Мытищи, выход слева, по ходу движения поезда (к ТЦ ""Красный Кит""), далее маршрутка №11,13 до остановки ""6-ой микрорайон""

2. от ст.м. Медведково на автобусе №170 до конечной остановки.";Режим работы: 10:00-21:00;Телефон: 8 (498) 500-14-88;Дочкисыночки;
г. Мытищи;" Шараповский проезд, д. 2, ТРК ""Красный кит""";"Из Москвы: любые электрички с Ярославского вокзала. До станции ""Мытищи"" - выход в город налево, в 100 метрах от станции красное здание ТЦ "" Красный Кит"", цокольный этаж . 

Из области: до ст. ""Мытищи"", выход в город направо, в 100 метрах от станции  красное здание ТЦ "" Красный Кит"", цокольный этаж.
";Режим работы: 10:00-22:00;Телефон: (499) 271-93-66/67;Дочкисыночки;
г. Набережные челны;" Проспект Мира. д.3 ТЦ ""Торговый квартал""";"Остановка ""Медгородок"", от остановки до ТЦ ""Торговый Квартал"" - 200 м. в  шаговой доступности.
Маршрутное такси: пр-т Мира - 7,21,22,206,213. Пр-т Сююмбике - 10,211,212,307,305,203.";Режим работы: 09:00-22:00;Телефон: 8 (8552) 92-25-00;Дочкисыночки;
г. Нижневартовск; ул. Ленина д.15/П;"Автобусы: 9,6,13,21,3. Маршрутное такси: 32,8,25,26,20,22 до остановки ""Торговый квартал"".";Режим работы: 10:00-22:00;Телефон: 8 (3466) 49-18-98/58;Дочкисыночки;
г. Нижний Новгород; пл.Советская, д.5;"Остановка «пл.Советская» ТЦ ""Жар-Птица""";Режим работы: с 10:00 до 22:00;Телефон: 8 (831)469-03-64/04-74;Дочкисыночки;
г. Нижний Новгород;" ул. Белинского д. 61, ТЦ ""Этажи 2"", 3-й этаж";"Остановка ""Оперный театр"", идти по направлению к ТЦ ""Этажи"" до первого светофора, потом направо. 

Проезд от Московского вокзала: маршрутные такси 71,72, автобусы 61,38 до остановки ""пл.Свободы"".

Проезд со стороны Приокского района: маршрутное такси 17, автобусы 2,62 до остановки ""Оперный театр"", 1 до остановки ""пл.Свобода"".

Проезд со стороны Автозаводского района: маршрутные такси 83,85,60,10,46,198 до остановки ""пл.Свобода"".
";Режим работы: 09:00-21:00;Телефон: (831) 220-79-84;Дочкисыночки;
г. Нижний Новгород; ул. Коминтерна, д.105;"Маршрутные такси: 71,72,59,56,51,78,24,9,90,95 до остановки ""Площадь Алексеева"", ТЦ ""Золотая Миля""";Режим работы: с 10:00 до 22:00;Телефон: 8 (831) 257-84-58/59;Дочкисыночки;
г. Новомосковск;" ул.Березовая, д.7B ТЦ ""Пассаж"",цокольный этаж";"До нас можно добраться с помощью Маршрутного такси автолайн №1 -остановка Берёзовая роща. ТЦ Пассаж, м-н Дочки сыночки, цокольный этаж.
Открыт отдел ""Женские штучки!""";Режим работы: 10:00-21:00;Телефон: 8 (4876) 22-89-36, 8 (4876) 22-89-37 ;Дочкисыночки;
г. Новосибирск;" Площадь Карла Маркса, стр. 7, МФК ""Сансити"",3 этаж";"Метро Площадь Маркса, 1 вагон из центра, выход в сторону ГУМа.
Остановки общественного транспорта: ""ГУМ"", ""Площадь Маркса"".
";Режим работы: 10:00-22:00;Телефон: (383) 362-94-22;Дочкисыночки;
г. Ногинск;" ул.3-го Интернационала, 62, ТД ""Богородский"", цокольный этаж";"с Автовокзала и ЖД вокзала, пешком 5-7 мин (до главной площади города) ТЦ ""Богородский""";Режим работы: 10:00-21:00;Телефон: 8 (495) 723-71-96;Дочкисыночки;
г. Омск;" пр-т Мира, 42, к. 1, ТЦ ""Европа"", 3 этаж";"Добраться до нас можно с помощью общественного транспорта:
Маршрутные такси: 100, 202, 215, 302, 306, 309, 320, 323, 335, 344, 357(257), 361, 365, 369(69), 375, 381, 382, 383, 387, 389, 393, 396, 415, 416, 425, 526, 922, А, В. 
Автобусы 12, 14, 20, 33, 69, 83, 9, 96. Троллейбус: 67. 
Остановка ""КДЦ Кристалл"".
";Режим работы: 10:00-21:00;Телефон: (3812) 35-67-51\52;Дочкисыночки;
г. Омск;" ул. 70 лет Октября, д. 19, ТЦ ""Festival City"", 2 этаж,остановка ""11 микрорайон""";"До нас можно добраться с помощью:
Маршрутные такси: 103, 200, 304, 305, 311, 331, 344, 362, 365, 367, 371, 374, 378, 381, 388, 400, 409, 410, 411, 413к, 415, 418, 420(914), 500, 503, 700, 8, М. Автобусы^ 120 , 21, 24, 28, 3, 44, 61, 64, 78, 8, 84, 85, 9, 94, 99. 
Троллейбусы: 16, 7. 
Остановка ""11-й микрорайон"". ";Режим работы: 10:00-21:00;Телефон: (3812) 92-79-00/09/10;Дочкисыночки;
г. Орел;" ул. Тургенева, д. 40, ТЦ ""Водолей"", 2 этаж";"троллейбус № 3,№ 8,№ 4
маршрутное такси № 44, №33,№ 42 и др.
автобус № 3,№ 11

Весь транспорт, идущий в Советский район - остановка ""Дворец Спорта"". Далее, идем до магазина "" Атолл"", на углу поворачиваем направо, идем 100 метров. Доходим до ТЦ ""Водолей""
 
Если едем со стороны стадиона им. Ленина - остановка ТЦ"" Водолей""";Режим работы: 10:00-21:00;Телефон: 8 (4862) 44-25-82, 8 (4862) 44-25-83;Дочкисыночки;
г. Оренбург;" пр-т Дзержинского, д. 23, ТРЦ ""Север"", 3 этаж";"Автобусы: 17, 28, 32, 33, 38, 39, 41, 44, 49, 51, 59, 61, 67, 45, 52, 63. Троллейбус 6
";Режим работы: с 10:00 до 22:00;Телефон: 8 (3532) 54-10-91;Дочкисыночки;
г. Орехово-Зуево; ул. Флиера, д. 4 ;С автовокзала и ж/д вокзала маршрутное такси №№ 111, 16, 4, 27, 2 остановка по требованию ТЦ Капитолий м-н Ашан.С ж/д Крутое маршрутное такси №8, 75  остановка по требованию ТЦ Капитолий м-н Ашан.;Режим работы: 9:00-22:00;Телефон: (495) 926-16-77, (495) 926-16-78;Дочкисыночки;
г. Орск;" ул. Васнецова, д.16, ТЦ ""Универмаг"", 2 этаж";"Маршрутные такси: 25,55,16,36,35,37,38,26,12,23,101. Трамвай 2,5,3 до остановки  ""Площадь Васнецова"".";Режим работы: 10:00-21:00;Телефон: 8 (3537) 203-115, 8 (3537) 203-135;Дочкисыночки;
г. Павловский Посад;" ул. Большая Покровская, д.35, ТЦ ""Павловский посад""";"Автобус №7 до остановки ""Континент"".";Режим работы: 10:00-21:00;Телефон: 8(496) 439-35-93/439-28-98;Дочкисыночки;
г. Пенза;" пр-т. Строителей, 9, ТЦ ""Олимп""";"До магазина можно доехать на Автобусах: 99, 33, 54, 82С, 30, 82, 18А
Троллейбус: 7, 4
Маршрутное такси: 33, 55, 4, 86, 39, 71, 19К, 80, 63, 6, 30
до остановки ""Колледж управления""";Режим работы: 10:00-21:00;Телефон: (8412) 20-0035, 20-0032;Дочкисыночки;
г. Пермь; ул. Куйбышева д. 37;Автобусы: 1, 3,4,5, 11, 13,19,30,32, 33э, 36,45,59,61,66,67,72,74,77,121,М6, Троллейбусы: 2, 10,12, Маршрутные такси: 2Т, 13,19,21, 125, 27Т до остановки «Стадион Динамо» Далее пешком по ходу движения транспорта 150 метром до перекрестка ул.Куйбышева и ул.Пушкина, потом поворот направо по ул.Куйбышева 300 метров до ТЦ «Алмаз» Автобусы: 3,4, 11, 30,32, 33э, 36,45,59,61, 74,77 Троллейбусы: 2, 10,12 Маршрутные такси: 2Т, 13,21, 27Т до остановки «Куйбышева» (ул.Пушкина) Далее пешком 50 метров до перекрестка ул.Куйбышева и ул.Пушкина, далее повернуть налево пешком по ул.Куйбышева 300 метров до ТЦ «Алмаз» Автобусы: 3, 10, 14, 152, 23э, 41, 60, 68, 7 Троллейбусы: 1, 5 Маршрутные такси: 25т до остановки «Цум» Далее пешком вдоль ул. Ленина до ул. Куйбышева (около 300 м), затем «вверх» по ул. Куйбышева до ТЦ «Алмаз» (280 м). Автобусы: 5, 45, 1, 66, 19, 72, 13, 67, 74, 59 до остановки «Стадион «Динамо»» (ул. Революции) Далее до ул. Куйбышева (120 м), затем «вниз» по ул. Куйбышева до ТЦ «Алмаз» (около 400 м) ;Режим работы: 10:00-21:00;Телефон: 8 (342) 206-81-39, 8 (342) 206-81-29;Дочкисыночки;
г. Пермь;" ул. Светлогорская, д.20а, ТЦ ""Браво""";"До нашего магазина,находившегося в ТЦ ""Браво-2"", 2 этаж,ходят автобусы №№20,8,15,80,64,60 остановка ""СтадионАвангард""";Режим работы: 10:00-22:00;Телефон: 8 (342) 207-87-82, 8 (342) 207-87-83;Дочкисыночки;
г. Пермь; ул. Юрша 84, 2 этаж;"Автобусные маршруты: 1,4,16,18,30т,26т,98,115,75 до остановки ""Подольская"". Садовый микрорайон. ";Режим работы: 10:00-21:00;Телефон: 8 (342) 200-99-53, 8 (342) 200-99-52;Дочкисыночки;
г. Петрозаводск;" проспект Ленина, д. 14, ТЦ ""Макси""";"ТЦ ""Макси""";Режим работы: 10:00 - 21:00;Телефон: 8(8142)33-50-64;Дочкисыночки;
г. Подольск;" ул. Свердлова, д. 26, ТЦ ""Галерея"" ";"Станция Подольск, выход в город налево:
троллейбусы: 1, 2, 3 до ост. ""Улица Стекольникова"". 
Торговый центр ""Галерея"", 2 этаж.
";Режим работы: 10:00-22:00;Телефон: 8 (495) 926-11-93/94;Дочкисыночки;
г. Реутов;" ул. Октября, владение 10, ТЦ ""Экватор"", 4 этаж";м.Новокосино, выход из метро на ул.Южная, (ориентир жд. станция Реутов). На электричке с Курского вокзала до станции Реутов.;Режим работы: 10:00-22:00;Телефон: 8 (495) 777-59-42/43/44;Дочкисыночки;
г. Ростов-на-Дону; ул. Малиновского, д. 25, ТЦ «Золотой Вавилон», 2 этаж;"От ЦР автобус №26,остановка гипермаркет ""ОКЕЙ"".Рядом находится ТЦ ""Золотой Вавилон"",2 этаж.Из центра маршрутное такси № 40А (По ул.Красноармейская),остановка гипермаркет ""Окей"".От пл.Ленина;Сельмаш - автобус № 96,остановка авторынок ""Фортуна"".
Открыт отдел ""Женские штучки!""";Режим работы: 10:00-22:00;Телефон: (863) 204-01-39 ;Дочкисыночки;
г. Рязань;" Московское ш., д. 5А, ТЦ ""Барс"",2 этаж.";"ТРЦ ""Барс"", 3 этаж, Московское шоссе, 83, располагается в 200 м. от железн.станции.
Открыт отдел ""Женские штучки!""";Режим работы: 09:00-21:00;Телефон: 8 (4912) 500-664;Дочкисыночки;
г. Рязань; ул. Костычева, д.14;Костычева д.14, Проезд:автобусом №4, марш.такси:71,44,95,68,91 - остановка Дет.Поликлиника;Режим работы: 9:00-20:00;Телефон: (4912) 90-29-39;Дочкисыночки;
г. Рязань;" ул. Новосёлов, д.17, ТЦ ""21 век""";"ул.Новосело д.17, ТЦ ""21 век"", проезд: троллейбус №3,автобус №17,6 марш.такси №№34,57,33,45,31,43,47,53 остановка кинотеатр ""Октябрь";Режим работы: 09:00-20:00;Телефон: (4912) 27-85-85;Дочкисыночки;
г. Самара;" Московское шоссе, д.163Б, ТК ""Империя"", 4 этаж";"Автобусы: 1 и 45.
Троллейбусы: 4 и 12 до ост. «7 микрорайон». 

Маршрутное такси: 1, 1к, 4 (216), 47, 67, 96, 110, 205, 264, 392, 410а, 492 до ост.""ТЦ Империя""";Режим работы: с 10:00 до 21:00;Телефон: 8 (846) 240-61-90/93;Дочкисыночки;
г. Самара; ул. Аэродромная, д. 47, 4 этаж;"Маршрутные такси: 210,96,296,429,141,226,217,89,207,295,66,266,. Автобусы 70,2,24. Трамвай 1,3,18,16,23,4. Остановка МОЛЛ ""Аврора"".
";Режим работы: с 10:00 до 22:00;Телефон: 8 (846) 203-03-05/06;Дочкисыночки;
г. Самара;" ул. Красноармейская, д.131, ТРК ""Гудок""";Автобусы:226,266,37,295,480,99.Трамваи:4,1,23,16. Остановка ж/д вокзал.;Режим работы: 10:00 - 22:00;Телефон: 8(846) 336-20-60;Дочкисыночки;
г. Санкт-Петербург;  ул. Бухарестская, д. 43, корп.2, лит. А, 1 этаж ;Ст. метро Международная. Трамвай: 25,43,49.;Режим работы: 10:00-21:00;Телефон: 8 (812) 644-92-55;Дочкисыночки;
г. Санкт-Петербург; Ленинский пр-т, д.128, к.2;"ст.метро Ленинский проспект, ТЦ ""НАРВА"", 3 этаж.";Режим работы: 10:00-21:00;Телефон: 8 (812) 386-83-90;Дочкисыночки;
г. Санкт-Петербург; Московский проспект, д. 222, цокольный этаж;От станции м. Московская, 3 минуты пешком в сторону Пулково;Режим работы: 10:00-21:00;Телефон: 8 (812) 313-54-71, 8 (812) 313-54-72;Дочкисыночки;
г. Санкт-Петербург; пр-т Славы, д.12 к.1;Ст.метро Международная.  Маршрутные такси: 31, 339;Режим работы: 10:00-21:00;Телефон: 8 (812)339-84-17, 8 (812)339-84-18;Дочкисыночки;
г. Санкт-Петербург; пр. Космонавтов, д. 14, литер А, этаж 2 ТРК «Питер Радуга» ;"Метро ""Парк Победы"" от метро бесплатный автобус до ТРК «Питер Радуга» ";Режим работы: 10:00-22:00;Телефон: 8 (812) 346-81-47, 8 (812) 346-81-48;Дочкисыночки;
г. Санкт-Петербург; ул. Большеохтинский проспект, дом 1, этаж 1;"Трамвай 10 и 23 остановкам ""Улыбка радуги""";Режим работы: 10:00-21:00;Телефон: 8 (812) 242-65-78;Дочкисыночки;
г. Санкт-Петербург;" ул. Бутлерова, д.42 лит А. ТЦ ""Призма"", 2 этаж";м. Академическая, выход направо. Перейти дорогу, 400 метров прямо по проспекту Науки.;Режим работы: 10:00-21:00;Телефон: 8 (812) 676-56-74, 8 (812) 676-56-75;Дочкисыночки;
г. Санкт-Петербург; ул. Ильюшина, д. 5, корп. 2;ст. м. Комендантский проспект ;Режим работы: 10:00-21:00;Телефон: 8 (812) 336-57-38 ;Дочкисыночки;
г. Санкт-Петербург; ул. Одоевского д.34 лит. Б;Ст.метро Приморская, выход из метро налево, перейти дорогу на ул. Одоевского.;Режим работы: 10:00-21:00;Телефон: 8 (812) 383-74-48;Дочкисыночки;
г. Санкт-Петербург; ул. Прибрежная, д. 18;"ст.метро Рыбацкое, выход в город 3 мин. пешком до ТЦ ""Парад""";Режим работы: 10:00-21:00;Телефон: 8 (812) 622-10-73, 8 (812) 622-10-74;Дочкисыночки;
г. Саратов; ул. Астраханская д.103а;"Трамвай: 3, 11. 
Троллейбус 5. 
Автобусы: 6, 11, 53, 75, 90. Маршрутные такси: 25, 33, 56, 60, 96, 99. 
Остановка ""Триумф-молл"" на пересечении ул. Астраханская и ул. Зарубина.
";Режим работы: 9:00-21:00;Телефон: (8452) 74-40-35/36;Дочкисыночки;
г. Саратов; ул. Чернышевского, д.1, 1 этаж;"Маршрутные такси: 21,42,79,83,99,105,110. Автобусы: 2,2д,6,90,53 (конечная остановка). Троллейбус 4,15 до остановки ""Кожзавод"", ТЦ ""Мой Новый""
";Режим работы: с 10:00 до 22:00;Телефон: 8 (8452) 49-91-51/52/53;Дочкисыночки;
г. Сергиев Посад;" ул.Вознесенская, д. 32А, ТЦ ""Счастливая 7я"" ( c 06.05.2015 магазин переехал с 4-го этажа на 2-й этаж)";"вблизи авто и ж/д вокзалов.
Маршрутное такси - 1,3,5,7,12,15,16,17,18,19,21,25,26,49,74,88,55,32


";Режим работы: 10:00-22:00;Телефон: 8-495-660-51-66 ;Дочкисыночки;
г. Смоленск ; ул. Ново-Московская , д. 2/8, 2 этаж;"Маршрутные такси: 35,55  до остановки ""ТРЦ Галактика"".";Режим работы: с 10:00 до 21:00;Телефон: 8 (4812) 53-52-02/03;Дочкисыночки;
г. Смоленск;" ул. 25 Сентября, д. 60, ТЦ ""Житомир"", 2 этаж";"Маршрутное такси: 22,44,45,42,24,35.Троллейбус: 2.Трамвай: 1 остановка 31-ая школа.Автобус: 2,Трамвай 2,4 до ул.Рыленкова., пешком 200м. в сторону ""Ледового Дворца"".";Режим работы: 10:00-21:00;Телефон: (4812) 53-51-02/03;Дочкисыночки;
г. Сочи; ул. Московская, д. 22;"От Железнодорожного вокзала г.Сочи в 200-250 метров расположен Центральный рынок г.Сочи  ТЦ ""Александрия "" маг. Дочки -Сыночки"" . Автотранспортом  ост. Центральный рынок ,ТЦ "" Александрия"" № маршр.№17,41,19,83,98,47,38,92.";Режим работы: с 10:00 до 21:00;Телефон: 8 (8622) 96-50-04;Дочкисыночки;
г. Сочи;" ул. Новая Заря, д.7, ТЦ ""МореМолл""";До нас можно добраться от ж/д вокзала 41, 98 автобус. от платановой аллеи 38, 25 автобус до ТЦ Моремолл.;Режим работы: 10:00-22:00;Телефон: 8 (862) 296-89-55, 8 (862) 296-89-56;Дочкисыночки;
г. Старый Оскол; мкр-н Ольминского, д.17 ;"Маршрутные такси: 1,4, 6, 6б, 18, 18а, 25, 25а,29, 31, 31а, 34до остановки ""ТЦ ""Боше"".";Режим работы: с 10:00 до 21:00;Телефон: 8-4725-23-33-58, 59;Дочкисыночки;
г. Стерлитамак;" ул.Артёма, д.96, ТРЦ ""Арбат"", 2 этаж";"Троллейбусы: 5,16  
Маршрутки: 41,43 
Остановка ""Сбербанк""";Режим работы: 09:00-21:00;Телефон: 8 (3473) 33-69-57, 8 (3473) 33-69-58;Дочкисыночки;
г. Сургут; ул. Профсоюзов, д.11, 3 этаж;"Маршрутные такси: 30, 40, 53, 69, 95. Автобусы 12, 19,20, 26, 33, 34, 4, 45, 51, 6 до остановки автовокзала ""Сургутнефтегаз"". Автобусы 11, 14, 24 до остановки ""ул. Профсоюзов""";Режим работы: с 10:00 до 22:00;Телефон: 8(3462) 94-25-64/65;Дочкисыночки;
г. Таганрог;" пл. Мира, дом 7, ТЦ ""Мармелад"", 3 этаж";"До нас можно добраться с помощью общественного транспорта,а именно:
Трамвай №№5, 6, и 7 (остановка ул.Кузнечная/16-й переулок);автобус №31, троллейбус №5, маршрутное такси №№30, 31 и 58 (остановка ТРЦ Мармелад)";Режим работы: 10:00-22:00;Телефон: (8634) 38-28-25/24;Дочкисыночки;
г. Тамбов ул. Чичерина/Мичуринская; д.27/211 ;"Маршрутные такси: 26,16 Автобусы: 1,8,23,31,44,55. Остановка ""Чичерина"", ТЦ ""Браво Сити""";Режим работы: 10:00-22:00;Телефон: 8 (4752) 58-27-64 ;Дочкисыночки;
г. Тобольск;" 6-ой микрорайон,  стр. 38,  ТЦ ""Евразия"", 3  этаж";"Остановка гостиница ""Славянская"" авт 10,6,4,3 маршрутное такси 10,20.Остановка ДК ""Синтез"" маршрутное такси № 20";Режим работы: 10:00-22:00;Телефон: 8 (3456) 27-55-20, 8 (3456) 27-55-22;Дочкисыночки;
г. Тольятти;" ул. Л.Яшина, д. 14, ТЦ ""Мадагаскар"", 4-й этаж";"Все маршруты, в направлении Центрального района и Автозаводского района: 93,96, 99, 100, 105, 114, 116, 118, 124, 127, 131, 132, 313. 
Троллейбус: 19, 5.
Автобус: 2, 7, 12, 13, 73, 137.
Остановка: ""Лента"" или ""ТЦ Мадагаскар""

";Режим работы: 10:00-21:00;Телефон: 8 (8482) 316-800, 8 (8482) 316-900;Дочкисыночки;
г. Томск;" пр-т Мира, 48/3, ТЦ ""ВОЛНА""";"От остановки ""Главпочтамт"" - маршрутные автобусы: 4, 19, 22 до остановки ""Сбербанк"".
Маршрутный автобус 16 до остановки ""Автопарк"". 
";Режим работы: 10:00-21:00;Телефон: 8 (3822) 900-861, 8 (3822) 900-862;Дочкисыночки;
г. Томск;" ул. Красноармейская, д.44, ТД ""Центральный"", 2 этаж";"Автобусы: 8,9,10,16,25,37 до  остановки ""Тверская"".
Автобусы: 11,24 до остановки 
""ЦОТ"".
";Режим работы: 10:00-21:00;Телефон: 8 (3822) 99-41-71 ;Дочкисыночки;
г. Тула; ул. Пузакова, д.13;"Маршрутное такси: 21, 24, 41.  
Троллейбус: 1 
До остановки ""ул. Герцена"". Далее пешком по ходу движения транспорта 200 метров.
Или маршрутное такси: 9, 11, 23, 32, 36.
Автобус: 1.
Троллейбус: 6 до остановки ""ул. Пузакова"".
Далее пешком по правой стороне ул. Пузакова (1 квартал).
";Режим работы: 09:00-21:00;Телефон: 8 (4872) 34-35-39;Дочкисыночки;
г. Тюмень  ул. 50 Лет Октября; д. 14, МФК Магеллан, 4 этаж ;"Автобус № 128, 128к, 142, 129, 13, 19, 49, 83. 
Маршрутное такси № 62, 75, 77, 69, 43к, 51, остановка ""Улица Максима Горького"". ТГК ""Магеллан"", по эскалатору или на лифте на 4 этаж. 
Недалеко проходят основные маршруты, около 15-20 минут пешком от остановки ""Улица М.Горького"" и ""Универсам"".
Автобус № 100, 96, 86, 54, 48, 11, 30, 27, 17, 14, 1, 25, 55, 27, 15, 86, 96, 11, 54, 100, 55. Маршрутное такси № 84, 35, 84, 80, 35, 80. 
от остановки пройти до ТГК ""Магеллан"".
Открыт отдел ""Женские штучки!""";Режим работы: 10:00-22:00;Телефон: +7 (3452) 38-90-53, 38-90-52;Дочкисыночки;
г. Тюмень;" ул. Герцена, д. 94, ТРЦ ""Вояж"", м-н ""Риччио""";;Режим работы: 10.00-22.00;Телефон: (3452) 56-59-17;Дочкисыночки;
г. Тюмень;" ул. Пермякова, д. 50-б, ТЦ ""Солнечный"", 3 этаж";"До нашего торгового центра вы можете добраться с помощью Автобусы: 14, 25, 13, 46. 
Маршрутное такси: 80, 56, 64. 
";Режим работы: 10:00-21:00;Телефон: (3452) 54-29-26/27/28 ;Дочкисыночки;
г. Улан-Удэ;" ул. Корабельная, 32, ТРЦ ""Пионер"", 2 этаж";"Маршрутные такси: 30, 29, остановка ""Автовокзал"".
Маршрутные такси: 7, 36, 97, 125, 131, 161 остановка ""Баня № 1"". 
Маршрутные такси:  2, 3, 15, 24, 33, 37, 77, 80, 95, 133, остановка ""ТК Народный"".

";Режим работы: 10:00-22:00;Телефон: 8 (3012) 20-00-50\51;Дочкисыночки;
г. Улан-Удэ; ул. Намжилова, д. 6;"Проезд на марш. такси/автобусах: со стороны площади Советов до остановки ""Акбэс"": № 97, 37, 25, 63, 82, идти вдоль дороги 100 метров в 2-х этажное здание ТЦ ""Стам"". Со стороны Железнодорожного района до остановки ""Акбэс"": № 57,100, 64, 21, 44, 33, 15, перейти дорогу, идти вдоль дороги 100 метров в 2-х этажное здание ТЦ ""Стам"".
";Режим работы: 10:00-21:00;Телефон: 8 (3012) 41-90-73/74;Дочкисыночки;
г. Ульяновск;" пр-т Ульяновский, д.17а, ТРК ""Панорама"", 2 этаж.";"Маршрутное такси: 28,29,65,75,77,78,85
Остановка: ""30 магазин"" (ТЦ ""Лидер""). Далее по подземному переходу на сторону рынка, от рынка направляемся в строну ТЦ ""Оптимус"", от ""Оптимуса"" по пешеходному переходу на сторону магазина ""Бостон"", от ""Бостона"" через один жилой дом ТЦ ""Панорама"" (от остановки 10-15 минут )

Троллейбусы: 9,10
Остановка ""Церковь""
Спускаться вниз, по правой стороне проспекта Ульяновского ТЦ ""Панорама"" (от остановки 5 минут
";Режим работы: 10:00-21:00;Телефон: 8 (8422) 30-60-55, 8 (8422) 30-60-44 ;Дочкисыночки;
г. Ульяновск;" ул. Рябикова, д. 106а, ТЦ ""ДА"",  2 этаж";"Маршрутные такси: 4,81,28,94,56,100. 
Автобус: 10.
Трамвай: 2,2Ю,3,5.
Остановка ""Отрадная"" 
Выйти на остановке, перейти дорогу к ТЦ ""ДА"".
";Режим работы: 10:00-21:00;Телефон: 8 (8422) 30-51-83, 8 (8422) 30-51-93 ;Дочкисыночки;
г. Уфа; ул. Губайдуллина, д. 6, ТЦ Аркада, 2 этаж;;Режим работы: 10:00-22:00;Телефон: 8 (347) 226-84-16, 8 (347) 226-84-17;Дочкисыночки;
г. Челябинск;" ул. Молдавская, д.16, ТРК ""Фокус"", 2 этаж";"Проезд транспортом: 
Троллейбус № 17,12, 23 до остановки ""Молдавская"" - конечная остановка данных троллейбусов. 
Маршрутное такси № 91,40,65, 56, 9, 75, 48 до остановки ""Молдавская"", 300 метров до ТРК ""Фокус"".
";Режим работы: 10:00-22:00 ;Телефон: 8 (351) 799-22-30, 8 (351) 799-22-31;Дочкисыночки;
г. Челябинск;" ул. Цвиллинга, д. 25, ТРК ""Куба"" 3 этаж";"Магазин расположен по адрессу Ул.Цвилинга 25 в ТРК Куба - 3 этаж, не далеко от остановки общественного траспорта Пл.Революции и Оперный театр. До Пл.Революции идут следующие маршруты автобусов и такси:С Авто и Жд вокзала - автобус 18, 64, 83; тролейбус - 1, 17; трамвай - 3, 5, 7, 8, 16; маршрутки - 3, 22, 25, 27, 28, 36, 49, 56, 64, 90, 92, 93, 96, 318.С Района ЧТЗ - атобус - 4; тролейбус - 16, 19; маршрутки - 9, 29, 50, 61, 62, 78, 83, 86. С района АМЗ - тролейбус - 11, 16; маршрутки - 14, 29, 85.С района ЧМЗ - трамвай - 3; маршрутки - 92, 112.  С района северо-запад - автобус - 18; тролейбус - 17; трамвай - 16; маршрутки - 9, 22, 27, 28, 33, 42, 49, 56, 65, 99, 318. От остановки необходимо пройти к переходу и спускаться вниз в сторону реки Миасс. (Идти прямо, не сворачивая).До остановки - Оперный театр:С Авто и Жд вокзала - трамвай - 3, 5, 16; маршрутки - 25, 90, 318.С Района ЧТЗ - трамвай - 22; маршрутки - 37, 42, 46, 65, 353.С района АМЗ - прямых маршрутов нет.С района ЧМЗ - трамвай - 3; маршрутки - 90.С района северо-запад - автобус - 18; маршрутки - 37, 42, 65, 318. От остановки необходима подняться вверх в сторону центра города. (Идти прямо, не сворачивая).";Режим работы: 10:00-22:00 ;Телефон: 8 (351) 220-09-87, 8 (351) 220-09-88;Дочкисыночки;
г. Чита; пос. КСК, 6й мкр-н, д. 2а, РЦ «Страна Чудес»;"Маршрутное такси: 7, 18, 22, 24, 26, 27, 37, 47, 57, 58, 59, 67, 77, до остановки ""Универсам""";Режим работы: 10:00-21:00;Телефон: 8 (3022) 21-11-81;Дочкисыночки;
г. Чита;" ул. Бабушкина, д.153, ТЦ ""Ся-Ян"", 2 этаж";"Маршрутные такси: 2,3,7,25,26,27,28,35,37,41,47,51,58,67,77.
Троллейбус №6. Автобусы: 102,120.";Режим работы: 09:00-20:00;Телефон: 8 (3022) 32-50-03, 8 (3022) 32-50-04;Дочкисыночки;
г. Чита;" ул. Богомягкова, д. 50 ТЦ ""Аврора"", 2 этаж";"Маршрутным такси: 3,26,28,29,30,31,42,47,61,135.  Троллейбус №1 до остановки ""Машзавод"", ТЦ ""Аврора""        ";Режим работы: 10:00-21:00;Телефон: 8 (3022) 21-22-51, 8 (3022) 21-22-50;Дочкисыночки;
